Transaction_ID,Date,Time,Sender_ID,Receiver_ID,Sender_Country,Receiver_Country,Payment_Method,Transaction_Amount,Transaction_Currency,Transaction_Velocity,Unusual_Time,Multiple_Currency_Conversions,Repeated_Failed_Attempts,Is_Fraudulent,Is_Known_Fraudster,Is_Sanctioned_Entity
478ddb9b-4e0d-4b8f-80a0-3afb0fa63086,2024-09-14,05:26:50,1754155c-ae00-4863-a25f-a582d1ae2f04,40f644c6-d8de-47ae-b51a-d1d8435b1f32,Japan,Germany,Cryptocurrency,99053.1,JPY,3,False,False,1,False,False,False
beed6d30-0179-4ed6-9b2e-2ed9982a9c04,2024-06-30,21:59:27,7e9c7aeb-b857-4d04-8b0c-1fcaa5c32924,9b470730-f1bf-4254-ba78-139b81a77681,Netherlands,Japan,Payoneer,112510.39,EUR,6,True,False,2,False,False,True
a1ce1b2c-903b-41e5-84c6-6eee9d806f25,2024-08-25,02:30:08,032f23e6-7136-418d-a202-b00bfdcc6191,41827ffb-83c6-4ab6-aa04-be7fff58fa61,Japan,Germany,Payoneer,70380.57,JPY,3,True,False,1,False,False,False
cd2a8f18-4cac-4e9d-aa01-787f8fc6a8b4,2024-01-14,11:18:12,1c49c2c1-1404-48ad-8f7e-6620de52fd40,0857f33c-f4af-4ba4-90a9-d0f26d0ed701,Netherlands,UK,Cryptocurrency,60988.74,EUR,3,False,False,1,False,False,False
f2cddd4c-231a-4f8b-9176-17cf10672f12,2024-05-30,23:11:39,51e8e4bd-538b-4a48-802c-5953a5a8dfe8,891a2f63-8016-4e77-b2b9-ba00558ecd73,India,Australia,Skrill,93370.69,INR,3,False,False,2,False,False,False
54fd1d3f-5ab0-4639-8f9c-7d9afb87c883,2024-10-05,19:45:37,f61b3b71-0732-4e8e-a8ce-1157343c4300,74018830-3fae-4f0a-8056-4f32ff952b0b,UK,Germany,Skrill,49012.61,GBP,1,False,False,1,False,False,False
591a93b7-22f7-4821-83a3-4cdd08069921,2023-11-24,20:27:37,f219db6c-2435-41c3-9247-1c78edb1ebee,6f8a8522-762d-4a99-8fcb-0b54d7cddffc,France,UK,PayPal,7766.25,EUR,3,True,False,0,False,False,False
d14a23e6-2afb-4856-995a-0f8312836685,2024-03-31,11:36:31,6a6fa3c4-7cf6-4107-82b8-e9eb18e65f9e,1fe27e24-0f43-444b-9395-6286764a0e09,Japan,Brazil,PayPal,39773.25,JPY,3,False,False,1,False,False,False
647f746e-a24b-428a-a7c1-06c852287ec8,2024-07-07,08:32:13,be226c4e-20e8-48ab-8de1-fb01798a09b3,0ba8cd53-1771-4f24-9047-9efd40a6680e,Brazil,Australia,UPI,137898.69,BRL,6,False,False,7,False,True,False
303d5249-4bdd-431c-bf92-3426a8701b22,2024-09-26,10:38:37,cffa9dc6-1eba-4f77-bc67-70b8312bf883,160b614a-56f5-4735-bab1-e0b14c222083,Australia,Brazil,Cryptocurrency,52474.84,AUD,2,False,False,2,False,False,False
14974dc5-e447-4ca0-8a35-84cfeb8c9e27,2024-03-24,10:43:02,00c72494-0fb9-4091-b530-400ff7a17dcf,46e94759-4ac8-495c-99aa-f56b1ef32db5,France,Canada,Cryptocurrency,84977.63,EUR,3,False,False,0,False,False,False
569940d4-7e16-4086-a887-3526e84ddb26,2023-10-26,13:04:12,e1af450a-c39c-414c-964b-9444ac9e2138,71508efd-5d93-4d40-ac19-9c611ec314b2,Brazil,USA,Cryptocurrency,51170.66,BRL,1,False,False,0,False,False,False
ed6ca52d-dfff-4cd1-b2dd-7ef2406172de,2024-10-05,11:27:48,9f3e4ac1-f419-4b86-817b-09381c1b6ead,a81935af-f274-4b40-ab26-eab2e6185ccd,Germany,UK,UPI,47353.58,EUR,3,False,False,1,False,False,False
73f1821c-1e71-4246-98c0-e0a649aaeacf,2024-07-12,11:39:35,5f2c8abb-f227-49bc-9be5-2df4c34d108d,77be4af3-7b26-4d2b-aa8d-ba311fbe6c2c,UK,Japan,PayPal,18920.56,GBP,3,False,False,0,False,False,False
8836bc35-c604-4a17-a22d-6cda3eaf3cc2,2024-03-24,16:17:08,f9b88be4-cd8d-4e6c-b2c5-52bac405b66f,f559252e-84f1-4e3d-b63a-8c6712ef8558,France,USA,Skrill,75142.12,EUR,1,False,False,0,False,False,False
f9cb7c59-99ea-46a3-8e4c-95444051736c,2024-09-07,14:51:22,1c414efc-5615-4447-9762-4f0fbe8e6db9,8db017e2-13e8-40bd-aee3-b92a09245398,India,Brazil,PayPal,113435.53,INR,4,False,False,3,False,False,True
228178e7-4074-445e-8cb2-bd7693569aaa,2024-09-02,00:08:50,bc8d9618-215a-492c-b21a-167ab7b8936c,1b9c0188-46ed-4dc1-a890-3a49ae455882,Brazil,Canada,Skrill,61268.43,BRL,2,False,False,1,False,False,False
cf552f96-5917-4b6c-8276-094fe342f0b2,2024-07-07,14:47:41,98977854-8548-4921-96bb-cd4b185b1103,5be34641-0ae8-4773-bdf4-55631d82a2ef,Brazil,USA,Cryptocurrency,50507.04,BRL,4,False,False,0,False,False,False
85e14885-fd83-48a6-b032-babed0bebdae,2024-08-04,15:33:12,e30010d1-6d3d-4ff1-a76f-905419b926a8,577992c7-8ffa-4d7b-8f07-7d1458b60f2e,France,Netherlands,Payoneer,88788.68,EUR,3,False,False,1,False,False,False
d9840d8e-03a8-4aff-9d56-7ce0f63580f0,2024-02-19,06:00:34,0f2bb5ad-02f8-44f9-9623-af81d0b46d57,b9c0681c-fbee-41c3-8849-f58c0f9d85ab,India,Australia,PayPal,16736.62,INR,3,False,False,2,True,False,False
f1fe972b-dbbf-4274-a429-4694f08c8d00,2024-03-29,23:34:57,f38dc7c4-d379-4591-a926-d4e66dd97746,23fbfde0-0933-4fc6-997c-38cdb935252b,Germany,Germany,Cryptocurrency,10055.81,EUR,2,True,False,0,False,False,False
37bd194d-40cd-4ec9-8572-cf4ecc5d7a0a,2024-05-24,06:48:35,77209fb8-fd85-479a-8c39-1f902317f0a4,6b55b621-0253-433c-af67-d8518eb58819,Australia,Brazil,UPI,15524.81,AUD,8,False,True,3,True,False,False
b6ca5ccb-c199-4ac2-a623-bd23e0766048,2024-06-01,07:04:59,9f4c4a43-57a9-4bbe-885e-c537149580f4,a26b958d-b9e5-4ce2-a503-4a55fb246b98,Brazil,India,Payoneer,67261.49,BRL,3,True,False,0,False,False,False
a89ef352-4618-4e93-94d7-695f41b86feb,2024-01-04,23:14:50,c004c407-eb9d-4a39-9ebb-37fed5ca9918,082e7e7c-7fa8-44e8-a951-da16b6f2aa18,Japan,India,Skrill,79669.01,JPY,1,True,True,0,False,False,False
9794aa52-bf2a-4d14-999c-14b2f2acdbd3,2024-07-13,07:58:33,a5a75b81-e02a-4888-99b1-6447aea29397,963cdee3-a0cd-44b3-9bf1-d5eb38c1961d,Netherlands,Japan,Cryptocurrency,46472.6,EUR,3,False,False,2,False,False,False
951b1fb7-9f29-4956-9e7a-639c323769ea,2024-03-03,03:50:12,2c9cc5d6-8a55-4ac7-a704-dc0b202b3b24,ef76c622-cdbc-4149-b467-525824395384,UK,UK,Payoneer,63555.75,GBP,1,False,False,2,False,False,False
98425198-371f-454a-8440-0f6fc6e7ea14,2024-09-04,23:17:05,3545baaf-b74c-4cf7-8a12-f2b005e29d8b,39a895b1-e2c5-4b24-b7ef-67b2905e40a0,Japan,Australia,Cryptocurrency,5199.95,JPY,1,True,False,1,False,False,False
0eb28619-1471-439e-967f-fc989bb02c89,2024-03-18,04:29:07,dfcfedbb-e54e-4f26-9e89-d5b830303478,777cc220-aa3d-4403-9e5b-be3ee10cd310,Japan,Japan,PayPal,13045.33,JPY,2,False,False,2,False,False,False
30dcfda9-019a-4b3b-8cf2-b2dbb27222c0,2024-06-30,22:02:12,f30285f3-541a-48bb-b013-fae8540e67ef,c6c6d60a-9b1e-4cf0-87a4-f9a3598fe095,Netherlands,Canada,Payoneer,32010.49,EUR,2,False,False,1,False,False,False
28dee10b-44b4-48f5-a8f9-43049b7b55be,2024-06-13,12:08:08,acbdb3f2-5395-42ae-a51a-ee32e65c0291,d82d4f4c-ee36-42ec-95f5-0b3788c98ede,India,Australia,Cryptocurrency,62685.0,INR,2,False,False,1,False,False,False
bca86ea3-e7c7-4353-b2ea-9eb8b99535df,2023-12-27,10:33:50,abc52b14-fbb5-4d91-9d54-bfbd7110bf4f,914a6b08-e78e-4eec-ae1d-566e7b234be3,Brazil,Brazil,PayPal,35100.95,BRL,3,True,False,0,False,False,False
2573e999-9188-4986-a24d-8f24bf99ef9d,2023-11-17,20:31:50,7a2115e6-5545-485c-85a0-0c1fdb430f42,c6e4817b-0797-493c-aacf-63c7dfb0c7a5,Japan,Brazil,Payoneer,41849.82,JPY,2,False,False,0,False,False,False
f273f0ce-d5cb-47d7-91fb-f96a8951f2de,2024-01-29,04:47:51,d0a5ac9e-3bfb-4b9c-8f5a-b921bbe07075,b520e051-c270-4847-8228-38e7588ff3ca,Australia,Brazil,Payoneer,90024.71,AUD,4,False,True,1,False,False,False
29c62ad8-da25-4369-bd5f-adbe07231818,2024-02-11,09:24:51,92b52348-e904-4447-b679-29e7441ae76d,1cdcbaeb-5b01-4b4b-8060-7743e9919233,Germany,Canada,UPI,95863.16,EUR,2,False,False,0,False,False,False
06aa0013-fe47-4457-8ebe-daeab9d648a4,2023-12-20,06:38:44,826967de-38b6-4ba6-8ee8-e2fd5c00fc74,1edd776d-3544-462f-abe7-2ab7e62c0be3,Netherlands,Japan,Payoneer,23073.66,EUR,2,True,False,1,False,False,False
1b36f651-e6e4-4926-a942-8fccf22f7a60,2024-04-25,09:15:25,557b3c69-116a-4785-ab1d-ff571dd91aa7,536124cb-73b3-400a-9853-7af41a89b4fa,USA,Brazil,UPI,19570.49,USD,2,False,False,1,False,False,False
7a4bca32-0b6c-49ab-b1c2-c20ec8f17ff4,2024-08-06,11:05:32,4f991683-cac0-4ec4-adb3-7339df745529,915758f4-324d-4e7d-b14a-e872bd405bdb,Netherlands,Germany,Skrill,4805.38,EUR,4,False,False,0,False,False,False
ab64c82d-f813-4f56-a69b-8e2de781b234,2024-10-01,00:53:15,2ace71bd-6688-44fb-8f5f-88a81898b412,c8504e68-4a34-4e5e-97da-abed1585a3cd,Brazil,India,Skrill,100815.38,BRL,6,True,True,4,True,False,False
aed5c923-e7d0-4831-b711-01e98e50f04c,2024-06-16,21:22:43,da8e64f3-c956-4adc-8a68-004ac9edf390,9d096867-5d76-443d-9fbf-9fdad47eb9c5,Netherlands,France,UPI,15707.36,EUR,2,False,False,2,False,False,False
82b7d15d-d047-4819-8fba-0660b8c1912f,2024-10-07,17:43:55,263ed47d-2626-468d-a1c0-3d2cc4f09fc9,f0e0b7a7-1b9a-4c95-840f-af320de85722,Canada,USA,Skrill,165114.99,CAD,5,False,False,5,True,False,False
c46b32c0-9bc8-4b4f-8021-7209d6c36e0e,2024-08-18,09:05:48,4396333b-ecc8-4dcf-85b1-502b9e010b14,edbcbc54-6631-488b-b813-e11f2290065a,UK,Australia,Payoneer,122140.39,GBP,12,True,False,2,False,False,True
420be811-d2a1-40d6-b7ef-4c2f33281d44,2023-12-19,07:17:27,623a2175-3d43-4fd5-bdd3-db33fcc5577f,ff5f12ee-c602-43b0-a188-5eeb273cb056,Brazil,Australia,Skrill,88067.71,BRL,3,False,False,2,False,False,False
91b30181-eb59-4d54-83cf-2b8780f4d52d,2023-12-06,03:35:01,454f9234-9739-4a6d-bdc2-da68309306df,781d911a-371c-44fe-bda5-a76bd2a1c0d2,Japan,Australia,UPI,5764.86,JPY,3,True,False,0,False,False,False
713868d8-adc0-49db-9b7d-f9c45c53c50a,2024-05-30,21:51:13,975d3333-4c6b-4826-b684-2c2497466bce,2347a697-363f-47f9-8221-54161b1702bd,UK,France,bank transfer,11148.41,GBP,3,False,False,2,False,False,False
6341f1b3-8093-4011-8f7c-ad7bc2625b7f,2024-08-29,22:45:03,f464ef1f-8aa5-4f9e-bf5a-e36a61cc6863,a14dc0d9-e4b8-4638-8741-6e013f42a7ee,Brazil,Australia,PayPal,161394.43,BRL,7,True,True,0,True,False,False
44022c00-a0c7-4f5f-8080-41bb6af75c7f,2024-10-10,08:19:47,bb5c18af-60d4-4d83-bcea-49e767f8c985,7e29fa91-98f1-48bf-b9fd-378f476206fa,India,Canada,bank transfer,38640.65,INR,3,True,False,1,False,False,False
7efe4817-f8fc-4fc0-bbaa-9aefbac5a9ec,2024-02-13,20:41:39,de881cca-909c-461d-9863-b846ad5f3afc,6693ddda-e347-4737-b6f1-f374871dbecc,Japan,France,Payoneer,112172.41,JPY,1,True,True,5,True,False,False
4d0a0231-1972-4e21-bba7-55017c9954b5,2024-10-16,23:50:28,fb1ed8e7-ef51-4aa9-9351-705eff244d75,ef691af5-86e6-4b3e-91b9-8018d46e7c46,Japan,USA,Cryptocurrency,64785.52,JPY,2,False,False,0,False,False,False
421eeaef-b2cf-4ee2-992d-25fda39dc14a,2024-06-16,00:25:38,4059586a-d455-4b7e-9c02-d6a4d187ab32,f2906792-d072-43f9-b722-acf485d0e6f6,Netherlands,France,bank transfer,62083.18,EUR,3,False,False,0,False,False,False
68c7c12c-8053-4fcc-8133-881cded7dcd1,2023-11-17,06:44:37,267fd994-18c2-43cc-92c3-5ec3e0c0ed60,aaf2ce78-ecf5-44c3-bb26-a3d118e45f53,Australia,Netherlands,UPI,48774.39,AUD,1,False,False,1,False,False,False
09ec8b34-b821-4e1e-a25b-f657c022a82c,2024-07-23,22:10:31,1b8e3ab7-7bca-41b0-ac25-1920ef017a3f,51b745f3-5039-4ee6-9117-e6a91bb2564f,Germany,USA,Payoneer,50269.73,EUR,3,True,False,0,False,False,False
cb0fd7b9-a9ea-4484-97c3-ad78d6862dc8,2024-01-10,14:44:38,4cde7ae9-84e3-4b98-8c7e-0b3b61a077c4,baa5b04a-3f7b-4afa-a0f4-8553b0b7d39e,Netherlands,Canada,Skrill,35263.87,EUR,3,False,True,3,False,False,False
606529aa-ddfb-4863-bb99-f18f215e45f7,2024-01-30,03:57:12,230136b7-f2f6-4b1d-bf98-1ac076f7d088,55227a3c-375e-4b8c-b7e5-086716e75da0,France,Brazil,bank transfer,54791.05,EUR,3,False,False,3,False,False,False
2ee60b30-6c7e-4562-8d96-2d4c8fddabdf,2024-09-14,11:20:02,a5072517-325f-46ce-aa41-befa00b737cd,21edafca-f733-44c9-9ca1-5019f7268773,Australia,Brazil,Payoneer,43078.74,AUD,3,True,False,0,False,False,False
58d587e8-7844-490f-8ea0-974a58106127,2024-05-12,20:50:19,37975a6e-42ee-45de-a994-f1b2ac2e39ea,f3702948-7c53-49b3-9c83-765871e8d37d,UK,USA,bank transfer,90829.69,GBP,1,False,False,0,False,False,False
493e8944-6011-4b91-808b-9e189bfc3033,2024-07-14,05:11:31,c172efba-9455-4b94-97a6-f1f007392c9f,1c236b59-5cd0-4758-abdd-6e089538e724,Japan,Australia,Skrill,33766.56,JPY,3,True,False,0,False,False,False
6e4e585b-0475-4fb5-b855-7960d2264c20,2024-06-04,10:23:32,c6490113-e814-4371-8846-5f6f9e1624c3,cb60fcff-aaa7-47a5-93a0-d949ffc6c9ff,Australia,Brazil,Skrill,84332.47,AUD,4,False,False,1,False,False,False
91f56e17-9b85-4cec-9d91-1676eb063259,2024-01-16,08:58:22,fab253d1-57eb-4625-8a43-1d81f78c0c36,63df8d14-b432-4a56-b999-ee5769fb7e34,Germany,UK,PayPal,43918.89,EUR,3,False,False,0,False,False,False
0e84f323-4130-4f71-b524-cb9a93cb8ff1,2024-01-29,07:24:12,22aa83fc-b4ac-4e6e-8ce4-da838ff29717,a59fad05-ef5f-48c3-aee8-3df93e137263,India,Netherlands,Cryptocurrency,27181.87,INR,2,False,False,0,False,False,False
4e18c38c-2edd-4b51-b6c0-37ba1d222326,2024-02-09,22:01:06,aee7f754-6755-452a-a5e5-3eab3e091810,a89ef278-2ed5-4e37-ba71-f44d85fbe213,Canada,Netherlands,Payoneer,32480.55,CAD,3,False,True,0,False,False,False
74fdb629-3b66-4ed1-b39b-197d2e336453,2024-03-07,16:50:45,e3a431fb-cb14-4157-8379-f04a8fcc1dd0,62e9b401-9461-4aef-9281-4ddfc2ff4023,Canada,Canada,Payoneer,88165.97,CAD,3,True,False,0,False,False,False
677a032b-2dfd-400c-8c81-bb11c36ccf86,2024-09-10,11:51:42,80e97931-cc7e-4ea8-a10d-a656ea6c1fa5,9785638f-500e-4f61-a34c-20908f77edf7,Netherlands,Canada,bank transfer,82363.89,EUR,2,False,False,0,False,False,False
2cd61eb0-3b18-458f-ba4e-d5dd40a86489,2024-02-29,23:44:53,4ca50c4d-b55b-4c12-842c-357558f33bda,67acbbd4-5220-423a-9e33-2345f19ab9bf,France,Japan,Skrill,84093.19,EUR,2,False,False,2,False,False,False
ad603688-3991-4879-8815-c3a6d4cb4b2c,2024-03-01,11:33:56,26c8631c-8793-4541-a65a-a3d8f147fd07,d512082d-5eba-46c6-ae33-c7dc3b7daa29,Netherlands,Brazil,Skrill,1416.84,EUR,2,False,False,0,False,False,False
a2653282-e9ef-44d3-9fa7-ae16266b5bfa,2024-06-06,00:40:59,dd9d257a-22b4-442d-970e-eeb154a11303,778f440a-cc4b-4d9d-afce-7a0f711e3837,UK,USA,bank transfer,74473.41,GBP,1,True,False,0,False,False,False
43f57202-9317-4450-9ee1-d660426a6213,2023-11-07,21:57:29,d97a5afe-79fc-4b5d-a489-ddcea5b478e9,0a2c7116-7d9d-4060-afc4-ec25e594b695,Germany,Netherlands,PayPal,94016.2,EUR,4,False,False,0,False,False,False
a0010cc0-3dbd-47ca-bf70-751c0833176d,2024-08-01,07:02:48,6d9800b8-029f-49ef-bc40-fc4284eb889c,0497f649-baf1-417b-a48b-e49a6f079f4f,UK,Netherlands,Payoneer,9899.52,GBP,2,False,True,0,False,False,False
5905a4f6-a6fd-4332-a895-2eb6c3953817,2024-03-22,02:30:50,85c10305-dabc-4387-abb7-e5d778ac59fb,7d6b8458-a1c5-4d42-91b6-b0aa690b5745,France,Germany,bank transfer,8432.13,EUR,2,False,False,0,False,False,False
b0cf3f27-d74c-4b55-a88a-93a30e29fd76,2024-09-17,21:27:18,7c51aa83-4060-4089-9dfd-76dc9edd5ada,cfbb2246-83ec-4217-b895-d5786dbf030a,Australia,Brazil,Payoneer,16124.47,AUD,3,False,False,0,False,False,False
5be50442-cb19-48ff-b6ec-391635f4eeb8,2024-08-08,12:24:20,5376d4db-5437-44f6-ba41-12c497e9bbac,e3e95b36-f452-4e27-85cd-0fefae0f42bf,Netherlands,France,Payoneer,64699.62,EUR,3,False,False,0,False,False,False
9572feba-1ff5-4f1b-b493-55575caa2435,2024-09-27,22:33:47,b172e611-c1c6-4c57-af52-d89e0ace9005,f68b1ed4-7c4f-451b-b027-5ce28ebcdafc,India,Canada,Skrill,1091.62,INR,3,True,False,0,False,False,False
eee63349-d7ef-4e57-bf76-643829ba13a4,2024-04-13,02:14:35,c4243005-a685-4846-ab2c-3b8986827f0c,4ba1e074-6875-4d11-aee7-669bbb29d02b,UK,France,bank transfer,24150.97,GBP,2,True,False,1,False,False,False
b809cd8b-74e0-4c29-bd13-15e0372b4bf3,2024-02-01,22:37:41,9cea76e0-9c34-4274-bad6-a620e6295cc3,10743a27-4c2e-46d0-8a82-f112ef6d5d63,Australia,France,Skrill,55579.85,AUD,5,True,False,0,False,False,False
e36a78d8-6414-4597-babe-04bfa7cff754,2024-03-07,21:40:48,217399fe-7646-449e-8b25-0b5a3ddfc186,d050940c-bb05-4851-ae50-2010b6bdfb09,Brazil,Brazil,PayPal,58743.04,BRL,3,True,True,0,False,False,False
7e4d7961-e7fb-49e8-9cca-cb7761a817a3,2023-11-22,03:20:20,4e4ed720-833f-42f2-b519-c5811c343936,96cf5147-e683-498a-ae3e-69b6bdc7ecde,USA,France,bank transfer,24903.28,USD,4,False,False,2,False,False,False
ff021e5a-54c3-48ed-9204-8d454d909285,2023-10-28,05:59:39,34af05b8-c33b-476e-b50c-5dc7ec2010b1,8ff0ceee-d61d-4bef-8dc1-613de90d2486,India,India,Cryptocurrency,14252.16,INR,5,False,False,0,False,False,False
3a919749-92db-4c98-8142-ba86562c481c,2024-03-18,16:02:35,54b8d192-86e8-48f8-b7e3-662bfb3dcced,bcbd4d26-b03c-45d3-853b-391c79f23545,Australia,India,Cryptocurrency,78856.17,AUD,1,True,False,1,False,False,False
bede45a7-f22f-45d0-b427-b17669365d5d,2024-03-27,23:02:48,a9ef7519-4a5b-4839-9ae8-8c554b21ab92,72e8adf0-59b1-4050-8132-c14c1d06ccc1,Australia,Germany,UPI,69935.68,AUD,3,False,False,0,False,False,False
df84812b-6903-4ecf-b2b4-cd05b8557b61,2024-03-04,00:54:38,2533f3e7-6baf-41bf-b477-ac16af525460,dc113693-3492-4f27-83af-0ee7b895875e,Brazil,Canada,PayPal,14988.91,BRL,3,False,False,1,False,False,False
e15d8358-b8ec-4e7f-a4bc-c978996d6e10,2024-05-27,23:24:49,fb7bc4bf-4f2e-4f60-b86f-b683dd39f7bb,313b12b8-bbc5-4ee9-9304-ea608ba38daa,Japan,France,Skrill,13086.81,JPY,3,False,False,1,False,False,False
f82c0ae5-d9c3-46dd-8877-ab2e1461fd5c,2024-09-25,05:29:15,db08a74e-3208-4696-b785-a16ba43d6140,6a1fee36-d3dd-4062-9b19-1c23219745fe,Germany,Brazil,PayPal,117949.28,EUR,7,True,False,1,True,True,False
023b36de-68ad-499c-9c66-a8f7ace9988f,2023-12-21,03:06:36,70112a95-41a4-4ae9-a949-50950894a9c6,578610e3-7b43-4f8f-b583-7b6857f6e69c,USA,Netherlands,UPI,37856.99,USD,3,False,False,0,False,False,False
ee68c2b3-d5a3-4fce-a791-5d9e48eec083,2024-07-14,08:01:15,e93d0f54-6757-4f5d-a385-2905721d2b41,e445a5f7-3fb9-4c7f-a17f-ae877aaaa140,Brazil,Germany,Skrill,6183.71,BRL,2,False,False,0,False,False,False
0ea82e2d-8089-4202-ab93-903842a3e397,2024-08-20,23:41:07,27d98c6a-78dd-48a0-9eb4-27e7f1ccaa10,d4be7941-2407-4816-bc76-a34351134f42,USA,India,bank transfer,178006.82,USD,1,True,False,3,False,True,False
1ac489dc-38e7-4ef0-aeda-0e11efc49ca7,2024-09-18,19:50:15,85b94417-153c-4cfc-8626-1bc72be283fb,0592fedd-07fc-414a-9f31-ec13e4b65df0,Netherlands,Australia,UPI,79382.62,EUR,1,True,False,0,False,False,False
a8f9fa3a-b4b0-4e08-8e68-06af55ac1307,2024-06-12,06:55:21,3f2a60df-2583-4a3a-a5db-b93634e259d8,855be810-4067-4bb7-b0a9-785274ef02e8,Canada,Australia,Payoneer,45510.2,CAD,1,False,False,0,False,False,False
8239876f-ac69-47e1-9b78-590ab5f7ce87,2023-11-10,10:42:49,6e93a1cd-cd04-4401-b0b9-b77ad3bd5dbf,d7fef8af-6125-42a3-af25-1af46fbc1c1a,UK,USA,Skrill,42181.35,GBP,1,False,False,0,False,False,False
3e206bce-6ffd-4286-805e-33c6c35315ed,2024-03-20,21:47:41,20759f80-3e60-4777-80ed-f511c8344f7e,741a37c9-4d43-43c7-a862-e1d2a550eb39,France,Japan,Payoneer,8307.81,EUR,2,True,False,0,False,False,False
921202e7-60ac-4772-967b-56c579b3f8e0,2024-09-06,13:38:23,212d851d-62ac-4fc6-b2b8-ff900be284fa,9c39c016-42bf-4b55-982e-f530232aa04a,Canada,Brazil,Skrill,12974.2,CAD,2,True,False,0,False,False,False
fcb90f4b-4365-45f0-a916-82e492684cdd,2024-09-15,10:44:04,5b09f68a-599a-4d0c-831a-20bbaf96cb41,b929f6b1-f9fd-4cd3-b423-976ea1c9ac2e,USA,Canada,PayPal,62439.66,USD,4,False,False,0,False,False,False
2e4c7a8e-c7d3-4c52-bf56-4d32f067632f,2024-02-06,19:38:25,46e292e6-6a5f-48e5-b3ca-138e4df19c69,1dfabbdf-83c1-456c-ace8-b4df1d9579c8,France,USA,UPI,139446.4,EUR,8,False,False,3,False,False,True
2a622309-66d3-488e-b705-0cf073ec5e2a,2024-05-08,06:48:53,b376ba3d-dec9-4556-9812-b72c61515f3b,bb3be310-0341-4029-a794-95984511eca0,USA,Canada,PayPal,79681.69,USD,2,False,False,0,False,False,False
208debdc-aec2-4e29-ac44-95d828c2ab92,2024-09-17,01:51:52,b761b402-4224-4c8f-8a44-780bf370c5b1,7d973d6e-716d-414f-ab7e-fc10e5792d08,India,Australia,Cryptocurrency,55320.75,INR,3,True,True,2,False,False,False
f0f98865-fd59-4ba5-b868-7d1cd40bccfc,2024-01-20,22:58:22,86ad5950-4889-4eb7-813e-73ed9e3099bf,2af4fee0-c97f-4a38-9503-f5b3ca81aab0,USA,Japan,bank transfer,12551.74,USD,1,False,False,0,False,False,False
3497b5cb-d1bd-4339-94cc-728a4da9f2d8,2023-12-01,01:50:55,fde031b9-c603-4caa-b819-a7c8ea3c5e4b,39534fe0-18b2-4680-8f32-2ff288a6d74d,UK,Australia,PayPal,29003.66,GBP,3,True,False,0,False,False,False
f5d1db99-702b-4305-836a-7c94e0e19ad4,2024-07-09,14:32:41,33781fed-809a-4d3a-9f0c-d44800e6c1a8,12e4888e-efae-47c1-b564-978ca46271f2,Brazil,Japan,Skrill,63148.09,BRL,2,False,False,0,False,False,False
ea33496c-31b4-4985-b03a-f6862ddc0729,2024-09-08,03:31:43,5b5e627f-2442-4fbb-ab77-e10ad6650f27,349483e7-d3e0-409d-98d9-b2f75dd16e5b,France,Netherlands,PayPal,14800.37,EUR,3,False,False,1,False,False,False
1c6eadbb-33a6-4f82-9462-7676af2fe448,2024-01-16,03:11:17,b204e31d-667d-42df-b827-07b1af156e4d,568e2b89-6638-424a-805e-593a0df854be,USA,Netherlands,UPI,96133.59,USD,3,False,False,0,False,False,False
5041cc10-816e-4db2-922d-9c5e47326f0f,2024-04-27,21:55:47,7b7b0610-1fcf-427f-b8df-6762451eefdd,aed3beac-da0f-4620-9fea-ac201ee83894,Canada,UK,bank transfer,137252.91,CAD,11,True,False,3,False,True,False
bfab353b-bd74-4e81-a49c-2d3803407160,2024-10-04,23:19:03,3f0f0b82-739d-48db-816c-fa8ac88bb313,b29df874-1ca8-4a5d-b8f9-9c816555af08,Canada,Japan,Skrill,39280.21,CAD,3,False,True,0,False,False,False
3301832e-cf0f-4edc-9ddd-51cdf48b1bdd,2024-06-23,19:47:12,8b525423-4094-4b86-9db5-7a218e13222e,4c3cc196-9bd0-4c13-ba3d-feaf6431a300,USA,USA,bank transfer,15711.43,USD,3,True,False,0,False,False,False
f75119ac-7188-4c47-9965-593599ff43de,2023-12-01,21:22:43,b3cb82f3-4535-4517-8208-5750f1cb27ca,8520f085-582e-42cf-95d5-ff0b8af1b0a6,Japan,France,bank transfer,129875.55,JPY,6,True,False,4,False,True,False
7dff57c9-5058-4d83-afe1-4278f754bb9e,2024-04-21,14:03:19,e56dbccf-7d99-4201-be98-5032d3238904,bf9b17ac-4e29-4f7f-bbc7-df3a341c9a77,France,Japan,UPI,10351.28,EUR,6,True,True,2,True,False,False
ac3fab32-ec86-4794-b5b7-1a8d5a218c14,2024-09-15,14:18:22,d8ba9397-6b81-4d18-819b-ca52427c8081,6e735e2f-8ba6-4ca4-a454-176a8e97fb2d,Canada,Netherlands,PayPal,52132.63,CAD,2,True,False,0,False,False,False
e4a903e8-4244-42bf-838e-abb2da87a4f8,2023-11-18,09:48:31,544efd6a-30e6-4b2b-a419-33d923555b45,1f7196e0-e6d5-4f22-af3e-2fb95550d6fe,UK,India,Skrill,92981.52,GBP,3,False,False,1,False,False,False
a1cf5c47-bae8-4ef7-a61a-1e3d736680a8,2024-05-25,14:58:20,d0cc7f45-f8e4-47d9-bfe9-970d2ea8a091,20825e67-bced-459e-9322-89a809bc103f,Netherlands,Canada,PayPal,4195.99,EUR,7,True,False,5,True,False,False
